id,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
7647,23.0,5.0,1.0,4.0,81.0,408.6,0.06,15.42,26.5,6299.19,0.14,349.95,20.0,0.0,1.0,0.0,15.0,18.0,44.0,37.0,9.0
2407,62.0,5.0,1.0,4.0,108.0,540.0,0.04,25.5,21.18,13770.0,0.18,765.0,22.0,17.0,15.0,0.0,17.0,15.0,63.0,45.0,9.0
4793,109.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
856,25.0,5.0,4.0,2.0,65.0,322.02,0.07,14.54,22.15,4681.72,0.11,260.1,18.0,1.0,4.0,0.0,18.0,13.0,44.0,21.0,9.0
10191,32.0,6.0,1.0,3.0,111.0,569.35,0.06,17.67,32.22,10058.52,0.19,558.81,21.0,2.0,7.0,0.0,14.0,21.0,58.0,53.0,11.0
8360,26.0,3.0,1.0,3.0,79.0,387.64,0.08,13.13,29.53,5087.83,0.13,282.66,21.0,0.0,3.0,0.0,14.0,16.0,49.0,30.0,5.0
5875,16.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4147,22.0,5.0,1.0,1.0,79.0,379.78,0.1,10.03,37.87,3808.98,0.13,211.61,17.0,0.0,3.0,0.0,11.0,17.0,48.0,31.0,9.0
5816,50.0,4.0,3.0,3.0,143.0,761.04,0.07,13.5,56.37,10273.98,0.25,570.78,43.0,0.0,5.0,0.0,12.0,28.0,80.0,63.0,7.0
6453,11.0,2.0,1.0,1.0,13.0,39.0,0.4,2.5,15.6,97.5,0.01,5.42,9.0,0.0,0.0,0.0,5.0,3.0,10.0,3.0,3.0
4040,11.0,4.0,3.0,2.0,60.0,282.03,0.11,9.06,31.12,2555.86,0.09,141.99,7.0,0.0,2.0,0.0,10.0,16.0,31.0,29.0,7.0
1406,8.0,1.0,1.0,1.0,22.0,89.92,0.2,5.06,17.76,455.24,0.03,25.29,4.0,0.0,2.0,0.0,9.0,8.0,13.0,9.0,1.0
5736,38.0,3.0,1.0,2.0,104.0,537.67,0.07,15.2,35.37,8172.62,0.18,454.03,24.0,3.0,7.0,0.0,16.0,20.0,66.0,38.0,5.0
5846,4.0,1.0,1.0,1.0,10.0,30.0,0.3,3.33,9.0,100.0,0.01,5.56,2.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,1.0
5993,11.0,2.0,1.0,2.0,37.0,151.24,0.1,10.08,15.0,1524.96,0.05,84.72,7.0,0.0,2.0,0.0,11.0,6.0,26.0,11.0,3.0
960,26.0,2.0,1.0,1.0,79.0,387.64,0.1,10.42,37.2,4039.66,0.13,224.43,20.0,0.0,4.0,0.0,11.0,19.0,43.0,36.0,3.0
8882,22.0,1.0,1.0,1.0,106.0,465.59,0.12,8.13,57.3,3782.88,0.16,210.16,19.0,1.0,0.0,0.0,5.0,16.0,54.0,52.0,1.0
7817,4.0,1.0,1.0,1.0,9.0,27.0,0.33,3.0,9.0,81.0,0.01,4.5,2.0,0.0,0.0,0.0,6.0,2.0,7.0,2.0,1.0
4682,11.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
5009,84.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1795,25.0,1.0,1.0,1.0,54.0,244.27,0.22,4.59,53.24,1120.78,0.08,62.27,13.0,0.0,4.0,6.0,6.0,17.0,28.0,26.0,1.0
9351,7.0,2.0,1.0,1.0,14.0,44.38,0.14,7.0,6.34,310.65,0.01,17.26,5.0,0.0,0.0,0.0,7.0,2.0,10.0,4.0,3.0
6398,17.0,3.0,1.0,2.0,51.0,227.43,0.07,13.72,16.57,3120.86,0.08,173.38,13.0,0.0,2.0,0.0,13.0,9.0,32.0,19.0,5.0
9841,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0
518,18.0,3.0,1.0,2.0,63.0,315.0,0.06,17.36,18.15,5467.5,0.11,303.75,15.0,0.0,3.0,0.0,18.0,14.0,36.0,27.0,5.0
1758,36.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
9065,55.0,10.0,1.0,10.0,157.0,777.81,0.03,38.86,20.02,30223.43,0.26,1679.08,42.0,9.0,1.0,1.0,17.0,14.0,93.0,64.0,11.0
2174,89.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
10854,6.0,1.0,1.0,1.0,17.0,58.81,0.34,2.92,20.16,171.53,0.02,9.53,4.0,0.0,0.0,0.0,5.0,6.0,10.0,7.0,1.0
7150,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0
10342,13.0,3.0,1.0,2.0,35.0,153.73,0.09,10.67,14.41,1639.8,0.05,91.1,8.0,0.0,3.0,0.0,12.0,9.0,19.0,16.0,5.0
9189,82.0,19.0,17.0,10.0,316.0,1835.12,0.03,29.37,62.49,53894.7,0.61,2994.15,54.0,2.0,9.0,3.0,18.0,38.0,192.0,124.0,37.0
1766,35.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
6224,19.0,3.0,1.0,3.0,75.0,390.71,0.09,11.05,35.37,4316.4,0.13,239.8,14.0,0.0,3.0,0.0,16.0,21.0,46.0,29.0,5.0
4084,34.0,3.0,3.0,3.0,47.0,215.49,0.25,4.0,53.87,861.97,0.07,47.89,14.0,11.0,7.0,0.0,8.0,16.0,31.0,16.0,5.0
9313,34.0,3.0,1.0,3.0,61.0,279.68,0.11,9.45,29.58,2644.27,0.09,146.9,17.0,3.0,11.0,1.0,13.0,11.0,45.0,16.0,4.0
8240,25.0,3.0,1.0,1.0,83.0,399.01,0.06,16.03,24.89,6397.47,0.13,355.41,18.0,0.0,4.0,1.0,13.0,15.0,46.0,37.0,5.0
107,59.0,7.0,5.0,7.0,195.0,1089.07,0.05,20.64,52.77,22476.1,0.36,1248.67,34.0,13.0,8.0,2.0,19.0,29.0,132.0,63.0,13.0
5817,66.0,10.0,5.0,3.0,233.0,1408.34,0.04,23.48,59.99,33065.46,0.47,1836.97,59.0,0.0,5.0,0.0,20.0,46.0,125.0,108.0,19.0
3068,89.0,9.0,3.0,8.0,266.0,1537.84,0.03,28.76,53.46,44234.31,0.51,2457.46,70.0,7.0,9.0,0.0,19.0,36.0,157.0,109.0,17.0
5332,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0
5306,51.0,7.0,1.0,6.0,111.0,609.6,0.05,21.04,28.97,12828.01,0.2,712.67,37.0,4.0,5.0,3.0,22.0,23.0,67.0,44.0,11.0
4217,12.0,2.0,1.0,2.0,18.0,64.53,0.18,5.6,11.52,361.36,0.02,20.08,7.0,0.0,3.0,0.0,7.0,5.0,10.0,8.0,3.0
6452,7.0,1.0,1.0,1.0,15.0,51.89,0.28,3.6,14.41,186.81,0.02,10.38,4.0,0.0,1.0,0.0,6.0,5.0,9.0,6.0,1.0
5843,25.0,6.0,4.0,1.0,69.0,312.13,0.05,19.5,16.01,6086.45,0.1,338.14,19.0,0.0,4.0,0.0,13.0,10.0,39.0,30.0,11.0
3118,58.0,14.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
4707,18.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5849,35.0,2.0,1.0,2.0,98.0,514.29,0.16,6.27,82.07,3222.93,0.17,179.05,18.0,5.0,9.0,1.0,8.0,30.0,51.0,47.0,3.0
2848,56.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
6932,15.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3305,92.0,12.0,7.0,8.0,222.0,1197.09,0.04,24.72,48.42,29594.84,0.4,1644.16,70.0,12.0,5.0,0.0,15.0,27.0,133.0,89.0,23.0
8022,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0
9000,34.0,4.0,1.0,4.0,101.0,509.48,0.15,6.46,78.85,3292.05,0.17,182.89,29.0,0.0,3.0,0.0,7.0,26.0,53.0,48.0,7.0
5711,42.0,4.0,1.0,4.0,122.0,670.01,0.06,17.54,38.2,11750.88,0.22,652.83,34.0,0.0,4.0,0.0,19.0,26.0,74.0,48.0,7.0
3288,31.0,5.0,1.0,5.0,96.0,503.8,0.06,17.81,28.29,8972.46,0.17,498.47,22.0,1.0,5.0,0.0,17.0,21.0,52.0,44.0,9.0
4836,50.0,4.0,1.0,3.0,135.0,761.92,0.06,17.72,43.0,13500.28,0.25,750.02,34.0,3.0,11.0,0.0,18.0,32.0,72.0,63.0,7.0
5095,18.0,3.0,1.0,1.0,30.0,114.22,0.09,10.8,10.58,1233.58,0.04,68.53,13.0,0.0,2.0,0.0,9.0,5.0,18.0,12.0,5.0
651,17.0,2.0,1.0,1.0,31.0,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13.0,1.0,1.0,0.0,14.0,10.0,19.0,12.0,3.0
2127,162.0,15.0,11.0,8.0,479.0,3028.2,0.03,39.34,76.97,119135.9,1.01,6618.66,107.0,29.0,24.0,0.0,23.0,57.0,284.0,195.0,29.0
7605,12.0,2.0,1.0,2.0,35.0,158.32,0.23,4.27,37.11,675.52,0.05,37.53,9.0,0.0,1.0,0.0,8.0,15.0,19.0,16.0,3.0
4394,27.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6711,12.0,2.0,1.0,2.0,23.0,97.7,0.2,5.0,19.54,488.51,0.03,27.14,7.0,1.0,2.0,0.0,10.0,9.0,14.0,9.0,3.0
10244,121.0,23.0,7.0,1.0,400.0,2257.54,0.01,98.04,23.03,221333.23,0.75,12296.29,71.0,32.0,14.0,4.0,26.0,24.0,219.0,181.0,45.0
10621,4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0
10609,9.0,1.0,1.0,1.0,29.0,113.3,0.23,4.33,26.15,490.97,0.04,27.28,6.0,0.0,1.0,0.0,6.0,9.0,16.0,13.0,1.0
1780,256.0,15.0,7.0,13.0,755.0,5099.94,0.02,40.05,127.35,204237.6,1.7,11346.53,154.0,60.0,35.0,5.0,23.0,85.0,459.0,296.0,29.0
1935,44.0,11.0,1.0,1.0,94.0,500.26,0.08,12.57,39.81,6285.89,0.17,349.22,36.0,0.0,3.0,3.0,17.0,23.0,60.0,34.0,12.0
850,71.0,6.0,1.0,5.0,193.0,1198.42,0.08,13.1,91.46,15703.49,0.4,872.42,44.0,20.0,7.0,0.0,16.0,58.0,98.0,95.0,11.0
9520,14.0,1.0,1.0,1.0,117.0,513.9,0.09,11.2,45.88,5755.69,0.17,319.76,10.0,0.0,2.0,0.0,6.0,15.0,61.0,56.0,1.0
4271,35.0,8.0,5.0,3.0,94.0,522.13,0.06,15.93,32.78,8315.43,0.17,461.97,27.0,3.0,3.0,0.0,20.0,27.0,51.0,43.0,15.0
5441,25.0,2.0,1.0,2.0,30.0,120.0,0.1,10.0,12.0,1200.0,0.04,66.67,13.0,7.0,3.0,0.0,10.0,6.0,18.0,12.0,3.0
4826,16.0,3.0,1.0,2.0,31.0,140.23,0.07,13.71,10.23,1923.16,0.05,106.84,9.0,2.0,1.0,0.0,16.0,7.0,19.0,12.0,5.0
5403,52.0,12.0,1.0,12.0,138.0,707.84,0.1,10.04,70.51,7105.64,0.24,394.76,47.0,1.0,2.0,0.0,9.0,26.0,80.0,58.0,23.0
8170,7.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,3.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,1.0
3541,90.0,2.0,1.0,1.0,289.0,1587.15,0.05,21.82,72.74,34628.63,0.53,1923.81,61.0,3.0,18.0,0.0,12.0,33.0,169.0,120.0,3.0
4602,78.0,11.0,11.0,7.0,281.0,1704.57,0.03,29.33,58.11,50000.75,0.57,2777.82,62.0,8.0,8.0,0.0,22.0,45.0,161.0,120.0,21.0
9432,33.0,2.0,1.0,1.0,17.0,60.94,0.17,6.0,10.16,365.67,0.02,20.31,9.0,0.0,22.0,0.0,8.0,4.0,11.0,6.0,3.0
8386,14.0,1.0,1.0,1.0,48.0,200.16,0.11,9.38,21.35,1876.47,0.07,104.25,10.0,0.0,2.0,0.0,10.0,8.0,33.0,15.0,1.0
6705,26.0,4.0,4.0,3.0,71.0,372.6,0.09,10.91,34.16,4064.76,0.12,225.82,23.0,1.0,2.0,0.0,16.0,22.0,41.0,30.0,7.0
4608,22.0,2.0,1.0,1.0,64.0,310.91,0.08,12.13,25.62,3772.38,0.1,209.58,12.0,3.0,5.0,0.0,14.0,15.0,38.0,26.0,3.0
9301,25.0,6.0,1.0,3.0,69.0,348.06,0.04,26.45,13.16,9206.27,0.12,511.46,17.0,3.0,2.0,1.0,23.0,10.0,46.0,23.0,11.0
2495,17.0,2.0,1.0,2.0,52.0,238.42,0.14,7.2,33.11,1716.61,0.08,95.37,14.0,0.0,1.0,0.0,9.0,15.0,28.0,24.0,3.0
5719,21.0,2.0,1.0,2.0,43.0,197.15,0.1,10.5,18.78,2070.11,0.07,115.01,15.0,0.0,3.0,0.0,14.0,10.0,28.0,15.0,3.0
9997,49.0,4.0,1.0,3.0,122.0,615.42,0.04,22.84,26.94,14058.41,0.21,781.02,33.0,7.0,7.0,0.0,17.0,16.0,79.0,43.0,7.0
4899,12.0,1.0,1.0,1.0,29.0,107.31,0.32,3.11,34.49,333.86,0.04,18.55,7.0,0.0,3.0,0.0,4.0,9.0,15.0,14.0,1.0
4819,33.0,4.0,4.0,3.0,71.0,372.6,0.06,15.44,24.13,5753.43,0.12,319.63,24.0,3.0,4.0,0.0,21.0,17.0,46.0,25.0,7.0
4914,10.0,2.0,1.0,2.0,26.0,108.42,0.14,7.0,15.49,758.93,0.04,42.16,6.0,0.0,0.0,0.0,12.0,6.0,19.0,7.0,3.0
4269,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0
10552,4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0
774,17.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3528,31.0,2.0,1.0,2.0,101.0,537.51,0.11,9.29,57.84,4995.18,0.18,277.51,21.0,0.0,8.0,0.0,11.0,29.0,52.0,49.0,3.0
7497,5.0,1.0,1.0,1.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,3.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,1.0
5235,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0
9120,5.0,1.0,1.0,1.0,13.0,43.19,0.5,2.0,21.59,86.37,0.01,4.8,3.0,0.0,0.0,0.0,4.0,6.0,7.0,6.0,1.0
10856,127.0,16.0,16.0,1.0,198.0,998.79,0.02,43.8,22.8,43747.0,0.33,2430.39,74.0,36.0,14.0,0.0,18.0,15.0,125.0,73.0,29.0
6120,38.0,11.0,9.0,6.0,134.0,713.14,0.04,26.0,27.43,18541.6,0.24,1030.08,33.0,0.0,3.0,0.0,20.0,20.0,82.0,52.0,21.0
9244,31.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2478,37.0,4.0,1.0,4.0,116.0,574.69,0.07,14.03,40.98,8059.98,0.19,447.78,27.0,3.0,3.0,0.0,11.0,20.0,65.0,51.0,7.0
1282,45.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
7198,30.0,6.0,1.0,3.0,82.0,402.37,0.07,13.38,30.07,5384.59,0.13,299.14,17.0,5.0,6.0,0.0,13.0,17.0,47.0,35.0,11.0
6595,55.0,4.0,1.0,4.0,187.0,1076.16,0.06,17.0,63.3,18294.79,0.36,1016.38,48.0,0.0,5.0,0.0,17.0,37.0,113.0,74.0,7.0
2315,8.0,2.0,1.0,1.0,18.0,66.61,0.18,5.63,11.84,374.67,0.02,20.81,5.0,0.0,1.0,0.0,9.0,4.0,13.0,5.0,3.0
5766,35.0,6.0,5.0,3.0,104.0,553.48,0.06,16.26,34.04,9000.07,0.18,500.0,26.0,2.0,3.0,0.0,17.0,23.0,60.0,44.0,11.0
6483,27.0,5.0,1.0,5.0,66.0,306.49,0.09,11.54,26.56,3536.48,0.1,196.47,23.0,0.0,2.0,0.0,12.0,13.0,41.0,25.0,9.0
4464,13.0,1.0,1.0,1.0,29.0,103.96,0.29,3.5,29.7,363.87,0.03,20.22,7.0,0.0,0.0,0.0,4.0,8.0,15.0,14.0,1.0
7146,16.0,2.0,1.0,2.0,61.0,286.73,0.09,11.0,26.07,3154.0,0.1,175.22,13.0,0.0,1.0,0.0,13.0,13.0,39.0,22.0,3.0
1825,18.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8260,10.0,1.0,1.0,1.0,24.0,83.03,0.19,5.4,15.38,448.34,0.03,24.91,6.0,0.0,2.0,0.0,6.0,5.0,15.0,9.0,1.0
9586,16.0,3.0,1.0,2.0,31.0,140.23,0.07,13.71,10.23,1923.16,0.05,106.84,9.0,2.0,1.0,0.0,16.0,7.0,19.0,12.0,5.0
10192,41.0,5.0,1.0,3.0,130.0,682.23,0.06,17.5,38.98,11939.04,0.23,663.28,31.0,2.0,4.0,2.0,14.0,24.0,70.0,60.0,9.0
3002,7.0,2.0,1.0,2.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,0.0,0.0,0.0,5.0,3.0,6.0,3.0,3.0
8268,15.0,2.0,1.0,2.0,36.0,155.59,0.17,5.73,27.17,891.1,0.05,49.51,10.0,0.0,3.0,0.0,9.0,11.0,22.0,14.0,3.0
2039,96.0,15.0,9.0,9.0,334.0,2157.45,0.02,50.92,42.37,109857.36,0.72,6103.19,70.0,9.0,14.0,1.0,38.0,50.0,200.0,134.0,27.0
1530,71.0,14.0,11.0,3.0,245.0,1329.43,0.02,42.61,31.2,56645.49,0.44,3146.97,59.0,3.0,6.0,0.0,20.0,23.0,147.0,98.0,27.0
216,14.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
9272,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0
2519,178.0,6.0,3.0,4.0,544.0,3689.06,0.03,30.25,121.95,111594.06,1.23,6199.67,109.0,33.0,34.0,0.0,22.0,88.0,302.0,242.0,11.0
1983,132.0,6.0,1.0,6.0,173.0,971.34,0.05,18.59,52.24,18060.94,0.32,1003.39,52.0,23.0,51.0,4.0,17.0,32.0,103.0,70.0,9.0
7072,29.0,4.0,1.0,4.0,86.0,444.61,0.09,11.02,40.34,4900.41,0.15,272.25,22.0,0.0,5.0,0.0,13.0,23.0,47.0,39.0,7.0
2098,1882.0,286.0,82.0,197.0,5392.0,55140.81,0.01,188.01,293.29,10367010.97,18.38,575945.03,1599.0,78.0,202.0,3.0,172.0,1026.0,3149.0,2243.0,503.0
1597,58.0,11.0,6.0,7.0,225.0,1300.81,0.03,36.31,35.82,47232.71,0.43,2624.04,54.0,0.0,2.0,0.0,26.0,29.0,144.0,81.0,21.0
3905,15.0,2.0,1.0,1.0,47.0,195.99,0.06,17.0,11.53,3331.77,0.07,185.1,9.0,2.0,2.0,0.0,12.0,6.0,30.0,17.0,3.0
4918,22.0,2.0,1.0,2.0,64.0,300.83,0.06,15.68,19.18,4717.53,0.1,262.08,13.0,3.0,4.0,0.0,15.0,11.0,41.0,23.0,3.0
6925,7.0,2.0,1.0,2.0,21.0,85.84,0.12,8.25,10.4,708.15,0.03,39.34,4.0,0.0,1.0,0.0,11.0,6.0,12.0,9.0,3.0
3059,11.0,3.0,1.0,3.0,47.0,215.49,0.15,6.6,32.65,1422.26,0.07,79.01,11.0,0.0,0.0,0.0,9.0,15.0,25.0,22.0,5.0
5517,68.0,8.0,4.0,7.0,136.0,691.89,0.04,25.78,26.84,17835.51,0.23,990.86,53.0,2.0,8.0,1.0,16.0,18.0,78.0,58.0,14.0
6969,25.0,6.0,6.0,5.0,117.0,630.9,0.04,23.18,27.22,14625.44,0.21,812.52,22.0,0.0,3.0,0.0,20.0,22.0,66.0,51.0,11.0
10696,22.0,3.0,1.0,2.0,50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17.0,0.0,3.0,0.0,11.0,11.0,30.0,20.0,5.0
6161,79.0,6.0,1.0,6.0,259.0,1554.0,0.05,19.71,78.83,30633.64,0.52,1701.87,70.0,1.0,6.0,0.0,17.0,47.0,150.0,109.0,10.0
1488,42.0,4.0,1.0,4.0,160.0,893.59,0.06,15.44,57.87,13798.14,0.3,766.56,31.0,3.0,6.0,0.0,14.0,34.0,85.0,75.0,7.0
9177,22.0,4.0,1.0,2.0,48.0,230.75,0.07,14.67,15.73,3384.38,0.08,188.02,19.0,0.0,3.0,0.0,16.0,12.0,26.0,22.0,7.0
3707,18.0,1.0,1.0,1.0,41.0,185.47,0.67,1.5,123.64,278.2,0.06,15.46,11.0,0.0,1.0,0.0,3.0,20.0,21.0,20.0,1.0
7782,10.0,2.0,1.0,2.0,30.0,129.66,0.1,9.75,13.3,1264.16,0.04,70.23,7.0,0.0,1.0,0.0,12.0,8.0,17.0,13.0,3.0
6601,17.0,3.0,1.0,3.0,82.0,417.17,0.08,13.03,32.03,5434.21,0.14,301.9,15.0,0.0,0.0,0.0,15.0,19.0,49.0,33.0,5.0
852,45.0,12.0,8.0,4.0,109.0,559.09,0.04,25.94,21.55,14503.5,0.19,805.75,35.0,2.0,6.0,0.0,18.0,17.0,60.0,49.0,23.0
1393,100.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1783,62.0,9.0,5.0,9.0,152.0,857.87,0.08,12.25,70.03,10508.86,0.29,583.83,39.0,11.0,8.0,0.0,14.0,36.0,89.0,63.0,17.0
9214,39.0,8.0,1.0,4.0,107.0,587.63,0.08,12.69,46.31,7456.8,0.2,414.27,32.0,2.0,3.0,0.0,16.0,29.0,61.0,46.0,14.0
6794,58.0,8.0,8.0,8.0,129.0,695.61,0.05,20.63,33.73,14346.93,0.23,797.05,45.0,1.0,10.0,0.0,18.0,24.0,74.0,55.0,15.0
10366,26.0,7.0,4.0,1.0,66.0,302.61,0.04,22.4,13.51,6778.41,0.1,376.58,17.0,2.0,3.0,0.0,14.0,10.0,34.0,32.0,13.0
4215,19.0,4.0,4.0,3.0,62.0,276.48,0.07,15.0,18.43,4147.27,0.09,230.4,14.0,0.0,3.0,0.0,11.0,11.0,32.0,30.0,7.0
10039,8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0.0,4.0,9.0,11.0,9.0,1.0
6510,52.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
398,107.0,14.0,7.0,9.0,317.0,2042.41,0.05,19.42,105.18,39661.86,0.68,2203.44,83.0,5.0,17.0,0.0,19.0,68.0,178.0,139.0,27.0
10430,56.0,22.0,22.0,2.0,328.0,1975.34,0.02,44.33,44.56,87573.26,0.66,4865.18,40.0,9.0,7.0,0.0,26.0,39.0,195.0,133.0,43.0
5515,33.0,5.0,1.0,2.0,54.0,253.82,0.09,11.5,22.07,2918.97,0.08,162.17,21.0,4.0,5.0,1.0,13.0,13.0,32.0,23.0,9.0
9060,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0
9910,10.0,2.0,1.0,2.0,31.0,111.13,0.2,5.0,22.23,555.67,0.04,30.87,8.0,0.0,0.0,0.0,5.0,7.0,17.0,14.0,3.0
2919,20.0,1.0,1.0,1.0,177.0,800.67,0.09,11.11,72.06,8896.34,0.27,494.24,17.0,0.0,1.0,0.0,5.0,18.0,97.0,80.0,1.0
9195,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0
866,21.0,7.0,7.0,3.0,48.0,228.23,0.09,10.63,21.48,2424.99,0.08,134.72,15.0,0.0,4.0,0.0,15.0,12.0,31.0,17.0,13.0
6718,18.0,3.0,3.0,2.0,36.0,152.93,0.08,12.0,12.74,1835.1,0.05,101.95,14.0,0.0,1.0,1.0,12.0,7.0,22.0,14.0,5.0
6211,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9649,26.0,3.0,1.0,2.0,63.0,309.13,0.06,18.0,17.17,5564.41,0.1,309.13,22.0,0.0,2.0,0.0,18.0,12.0,39.0,24.0,5.0
8084,69.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
9287,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0
3143,7.0,2.0,1.0,2.0,14.0,44.38,0.2,5.0,8.88,221.89,0.01,12.33,5.0,0.0,0.0,0.0,6.0,3.0,9.0,5.0,3.0
4454,45.0,6.0,1.0,1.0,84.0,420.0,0.06,15.88,26.44,6670.59,0.14,370.59,30.0,6.0,7.0,0.0,15.0,17.0,48.0,36.0,11.0
